usage_id,category,water_consumption,power_consumption,start_time,end_time,room_id,device_id
376491,water,9.314190481812755,,2026-01-13T12:28:37+00:00,2026-01-13T12:30:35+00:00,4,
376492,toilet_light,,0.0008166666666666666,2026-01-13T13:09:13+00:00,2026-01-13T13:13:18+00:00,4,
376493,water,7.160635615056342,,2026-01-13T13:09:13+00:00,2026-01-13T13:13:18+00:00,4,
376494,toilet_light,,0.0010566666666666667,2026-01-13T15:49:54+00:00,2026-01-13T15:55:11+00:00,4,
376495,water,7.068537240059404,,2026-01-13T15:49:54+00:00,2026-01-13T15:55:11+00:00,4,
376496,toilet_light,,0.0010866666666666668,2026-01-13T16:47:18+00:00,2026-01-13T16:52:44+00:00,4,
376497,water,7.545171492495264,,2026-01-13T16:47:18+00:00,2026-01-13T16:52:44+00:00,4,
376498,toilet_light,,0.0010166666666666666,2026-01-13T18:33:13+00:00,2026-01-13T18:38:18+00:00,4,
376499,water,9.68743148789219,,2026-01-13T18:33:13+00:00,2026-01-13T18:38:18+00:00,4,
376500,water,56.57296072089194,,2026-01-14T09:14:31+00:00,2026-01-14T09:23:18+00:00,4,
376501,toilet_light,,0.00031,2026-01-14T07:21:00+00:00,2026-01-14T07:22:33+00:00,4,
376502,water,6.616615176084542,,2026-01-14T07:21:00+00:00,2026-01-14T07:22:33+00:00,4,
376503,toilet_light,,0.0011966666666666668,2026-01-14T11:32:12+00:00,2026-01-14T11:38:11+00:00,4,
376504,water,7.919782867202207,,2026-01-14T11:32:12+00:00,2026-01-14T11:38:11+00:00,4,
376505,toilet_light,,0.0003666666666666666,2026-01-14T15:54:56+00:00,2026-01-14T15:56:46+00:00,4,
376506,water,8.574398461069446,,2026-01-14T15:54:56+00:00,2026-01-14T15:56:46+00:00,4,
376507,toilet_light,,0.0011400000000000002,2026-01-14T16:07:47+00:00,2026-01-14T16:13:29+00:00,4,
376508,water,8.484761862372238,,2026-01-14T16:07:47+00:00,2026-01-14T16:13:29+00:00,4,
376509,toilet_light,,0.0009699999999999999,2026-01-14T16:36:05+00:00,2026-01-14T16:40:56+00:00,4,
376510,water,9.857751752120132,,2026-01-14T16:36:05+00:00,2026-01-14T16:40:56+00:00,4,
376511,toilet_light,,0.0009733333333333333,2026-01-14T17:30:38+00:00,2026-01-14T17:35:30+00:00,4,
376512,water,8.263604691897928,,2026-01-14T17:30:38+00:00,2026-01-14T17:35:30+00:00,4,
376513,toilet_light,,0.0008366666666666667,2026-01-14T20:19:12+00:00,2026-01-14T20:23:23+00:00,4,
376514,water,10.922379383856462,,2026-01-14T20:19:12+00:00,2026-01-14T20:23:23+00:00,4,
376515,toilet_light,,0.0010066666666666666,2026-01-14T20:50:40+00:00,2026-01-14T20:55:42+00:00,4,
376516,water,6.881450639565346,,2026-01-14T20:50:40+00:00,2026-01-14T20:55:42+00:00,4,
376517,toilet_light,,0.0003566666666666667,2026-01-14T21:53:04+00:00,2026-01-14T21:54:51+00:00,4,
376518,water,8.469772809576774,,2026-01-14T21:53:04+00:00,2026-01-14T21:54:51+00:00,4,
376519,water,61.90288911349744,,2026-01-15T06:35:31+00:00,2026-01-15T06:45:15+00:00,4,
376520,toilet_light,,0.0008999999999999999,2026-01-15T01:06:45+00:00,2026-01-15T01:11:15+00:00,4,
376521,water,7.445125921375136,,2026-01-15T01:06:45+00:00,2026-01-15T01:11:15+00:00,4,
376522,toilet_light,,0.00073,2026-01-15T06:28:05+00:00,2026-01-15T06:31:44+00:00,4,
376523,water,7.618610928118352,,2026-01-15T06:28:05+00:00,2026-01-15T06:31:44+00:00,4,
376524,toilet_light,,0.0005600000000000001,2026-01-15T08:37:05+00:00,2026-01-15T08:39:53+00:00,4,
376525,water,6.375562249043156,,2026-01-15T08:37:05+00:00,2026-01-15T08:39:53+00:00,4,
376526,toilet_light,,0.0008266666666666666,2026-01-15T15:11:12+00:00,2026-01-15T15:15:20+00:00,4,
376527,water,5.6265607413880385,,2026-01-15T15:11:12+00:00,2026-01-15T15:15:20+00:00,4,
376528,toilet_light,,0.0005833333333333334,2026-01-15T17:03:47+00:00,2026-01-15T17:06:42+00:00,4,
376529,water,10.61802579134829,,2026-01-15T17:03:47+00:00,2026-01-15T17:06:42+00:00,4,
376530,toilet_light,,0.0002466666666666667,2026-01-15T20:26:03+00:00,2026-01-15T20:27:17+00:00,4,
376531,water,7.0993670465414045,,2026-01-15T20:26:03+00:00,2026-01-15T20:27:17+00:00,4,
376532,toilet_light,,0.00044333333333333334,2026-01-13T23:00:25+00:00,2026-01-13T23:02:38+00:00,1,
376533,water,8.213723202605573,,2026-01-13T23:00:25+00:00,2026-01-13T23:02:38+00:00,1,
376534,toilet_light,,0.00044,2026-01-13T23:12:23+00:00,2026-01-13T23:14:35+00:00,1,
376535,water,10.628733156238752,,2026-01-13T23:12:23+00:00,2026-01-13T23:14:35+00:00,1,
376536,toilet_light,,0.0003533333333333333,2026-01-13T23:23:57+00:00,2026-01-13T23:25:43+00:00,1,
376537,water,8.611417586119012,,2026-01-13T23:23:57+00:00,2026-01-13T23:25:43+00:00,1,
376538,water,52.06201751412615,,2026-01-14T07:33:05+00:00,2026-01-14T07:39:25+00:00,1,
376539,toilet_light,,0.00034333333333333335,2026-01-14T05:09:58+00:00,2026-01-14T05:11:41+00:00,1,
376540,water,8.992763513945413,,2026-01-14T05:09:58+00:00,2026-01-14T05:11:41+00:00,1,
376541,toilet_light,,0.0009533333333333334,2026-01-14T06:27:10+00:00,2026-01-14T06:31:56+00:00,1,
376542,water,8.920980067246996,,2026-01-14T06:27:10+00:00,2026-01-14T06:31:56+00:00,1,
376543,toilet_light,,0.0009533333333333334,2026-01-14T06:44:33+00:00,2026-01-14T06:49:19+00:00,1,
376544,water,6.95295489582554,,2026-01-14T06:44:33+00:00,2026-01-14T06:49:19+00:00,1,
376545,toilet_light,,0.0010733333333333333,2026-01-14T08:28:36+00:00,2026-01-14T08:33:58+00:00,1,
376546,water,6.029854350725313,,2026-01-14T08:28:36+00:00,2026-01-14T08:33:58+00:00,1,
376547,toilet_light,,0.00027666666666666665,2026-01-14T14:48:26+00:00,2026-01-14T14:49:49+00:00,1,
376548,water,8.060595454979646,,2026-01-14T14:48:26+00:00,2026-01-14T14:49:49+00:00,1,
376549,toilet_light,,0.0002933333333333333,2026-01-14T16:25:45+00:00,2026-01-14T16:27:13+00:00,1,
376550,water,5.152267706949194,,2026-01-14T16:25:45+00:00,2026-01-14T16:27:13+00:00,1,
376551,toilet_light,,0.0005600000000000001,2026-01-14T16:47:46+00:00,2026-01-14T16:50:34+00:00,1,
376552,water,10.199982055098388,,2026-01-14T16:47:46+00:00,2026-01-14T16:50:34+00:00,1,
376553,toilet_light,,0.0006933333333333333,2026-01-14T17:23:55+00:00,2026-01-14T17:27:23+00:00,1,
376554,water,5.961482527426348,,2026-01-14T17:23:55+00:00,2026-01-14T17:27:23+00:00,1,
376555,toilet_light,,0.0005899999999999999,2026-01-14T19:10:33+00:00,2026-01-14T19:13:30+00:00,1,
376556,water,9.051368079314736,,2026-01-14T19:10:33+00:00,2026-01-14T19:13:30+00:00,1,
376557,toilet_light,,0.0008033333333333333,2026-01-14T19:35:57+00:00,2026-01-14T19:39:58+00:00,1,
376558,water,6.987141260421778,,2026-01-14T19:35:57+00:00,2026-01-14T19:39:58+00:00,1,
376559,toilet_light,,0.00027,2026-01-14T21:27:38+00:00,2026-01-14T21:28:59+00:00,1,
376560,water,7.722434453523504,,2026-01-14T21:27:38+00:00,2026-01-14T21:28:59+00:00,1,
376561,toilet_light,,0.00033,2026-01-14T22:50:51+00:00,2026-01-14T22:52:30+00:00,1,
376562,water,10.165099802049776,,2026-01-14T22:50:51+00:00,2026-01-14T22:52:30+00:00,1,
376563,toilet_light,,0.00039333333333333337,2026-01-15T02:38:06+00:00,2026-01-15T02:40:04+00:00,1,
376564,water,8.352152867956326,,2026-01-15T02:38:06+00:00,2026-01-15T02:40:04+00:00,1,
376565,toilet_light,,0.0009833333333333335,2026-01-15T11:37:34+00:00,2026-01-15T11:42:29+00:00,1,
376566,water,10.943507895060273,,2026-01-15T11:37:34+00:00,2026-01-15T11:42:29+00:00,1,
376567,toilet_light,,0.0006133333333333334,2026-01-15T12:57:48+00:00,2026-01-15T13:00:52+00:00,1,
376568,water,7.559597138755436,,2026-01-15T12:57:48+00:00,2026-01-15T13:00:52+00:00,1,
376569,toilet_light,,0.0003333333333333333,2026-01-15T15:58:30+00:00,2026-01-15T16:00:10+00:00,1,
376570,water,7.11657480125349,,2026-01-15T15:58:30+00:00,2026-01-15T16:00:10+00:00,1,
376571,toilet_light,,0.00033,2026-01-15T19:31:49+00:00,2026-01-15T19:33:28+00:00,1,
376572,water,7.160288350274834,,2026-01-15T19:31:49+00:00,2026-01-15T19:33:28+00:00,1,
376573,toilet_light,,0.00107,2026-01-15T20:01:00+00:00,2026-01-15T20:06:21+00:00,1,
376574,water,7.365334750510208,,2026-01-15T20:01:00+00:00,2026-01-15T20:06:21+00:00,1,
376575,toilet_light,,0.0007966666666666667,2026-01-15T21:01:53+00:00,2026-01-15T21:05:52+00:00,1,
376576,water,10.148056752486621,,2026-01-15T21:01:53+00:00,2026-01-15T21:05:52+00:00,1,
376577,toilet_light,,0.0006366666666666667,2026-01-16T07:19:58+00:00,2026-01-16T07:23:09+00:00,1,
376578,water,6.912836274357464,,2026-01-16T07:19:58+00:00,2026-01-16T07:23:09+00:00,1,
376579,toilet_light,,0.0010400000000000001,2026-01-16T13:36:44+00:00,2026-01-16T13:41:56+00:00,1,
376580,water,8.141851147442292,,2026-01-16T13:36:44+00:00,2026-01-16T13:41:56+00:00,1,
376581,toilet_light,,0.0011866666666666666,2026-01-16T17:42:56+00:00,2026-01-16T17:48:52+00:00,1,
376582,water,9.039742782616596,,2026-01-16T17:42:56+00:00,2026-01-16T17:48:52+00:00,1,
376583,toilet_light,,0.00095,2026-01-16T19:22:26+00:00,2026-01-16T19:27:11+00:00,1,
376584,water,5.83539306483675,,2026-01-16T19:22:26+00:00,2026-01-16T19:27:11+00:00,1,
376585,toilet_light,,0.0007166666666666667,2026-01-16T20:52:39+00:00,2026-01-16T20:56:14+00:00,1,
376586,water,9.878481739200897,,2026-01-16T20:52:39+00:00,2026-01-16T20:56:14+00:00,1,
376587,toilet_light,,0.0008,2026-01-16T23:42:32+00:00,2026-01-16T23:46:32+00:00,1,
376588,water,7.67478562308593,,2026-01-16T23:42:32+00:00,2026-01-16T23:46:32+00:00,1,
376589,water,89.38679562516032,,2026-01-17T06:15:32+00:00,2026-01-17T06:23:40+00:00,1,
376590,toilet_light,,0.0010633333333333334,2026-01-17T06:49:18+00:00,2026-01-17T06:54:37+00:00,1,
376591,water,7.789301782922539,,2026-01-17T06:49:18+00:00,2026-01-17T06:54:37+00:00,1,
376592,toilet_light,,0.00027,2026-01-17T11:24:26+00:00,2026-01-17T11:25:47+00:00,1,
376593,water,8.735171496039053,,2026-01-17T11:24:26+00:00,2026-01-17T11:25:47+00:00,1,
376594,toilet_light,,0.0005200000000000001,2026-01-17T11:35:52+00:00,2026-01-17T11:38:28+00:00,1,
376595,water,7.19183218984843,,2026-01-17T11:35:52+00:00,2026-01-17T11:38:28+00:00,1,
376596,toilet_light,,0.0007833333333333335,2026-01-17T12:33:47+00:00,2026-01-17T12:37:42+00:00,1,
376597,water,9.43961656193331,,2026-01-17T12:33:47+00:00,2026-01-17T12:37:42+00:00,1,
376598,toilet_light,,0.0004933333333333334,2026-01-17T12:56:31+00:00,2026-01-17T12:58:59+00:00,1,
376599,water,6.4062892326762215,,2026-01-17T12:56:31+00:00,2026-01-17T12:58:59+00:00,1,
376600,toilet_light,,0.0009466666666666665,2026-01-17T16:06:02+00:00,2026-01-17T16:10:46+00:00,1,
376601,water,8.566817362922095,,2026-01-17T16:06:02+00:00,2026-01-17T16:10:46+00:00,1,
376602,toilet_light,,0.0008966666666666666,2026-01-17T20:34:29+00:00,2026-01-17T20:38:58+00:00,1,
376603,water,10.005347788379545,,2026-01-17T20:34:29+00:00,2026-01-17T20:38:58+00:00,1,
376604,toilet_light,,0.0002866666666666667,2026-01-17T21:23:37+00:00,2026-01-17T21:25:03+00:00,1,
376605,water,9.993859121635452,,2026-01-17T21:23:37+00:00,2026-01-17T21:25:03+00:00,1,
376606,toilet_light,,0.00031,2026-01-17T21:31:34+00:00,2026-01-17T21:33:07+00:00,1,
376607,water,7.45495444911833,,2026-01-17T21:31:34+00:00,2026-01-17T21:33:07+00:00,1,
376608,water,124.05493941895509,,2026-01-18T07:08:48+00:00,2026-01-18T07:19:58+00:00,1,
376609,toilet_light,,0.00044,2026-01-18T06:44:30+00:00,2026-01-18T06:46:42+00:00,1,
376610,water,9.721357966675495,,2026-01-18T06:44:30+00:00,2026-01-18T06:46:42+00:00,1,
376611,toilet_light,,0.0008666666666666666,2026-01-18T11:18:15+00:00,2026-01-18T11:22:35+00:00,1,
376612,water,6.858610130159647,,2026-01-18T11:18:15+00:00,2026-01-18T11:22:35+00:00,1,
376613,toilet_light,,0.00084,2026-01-18T14:49:04+00:00,2026-01-18T14:53:16+00:00,1,
376614,water,8.404353013291274,,2026-01-18T14:49:04+00:00,2026-01-18T14:53:16+00:00,1,
376615,toilet_light,,0.0004166666666666667,2026-01-18T17:05:14+00:00,2026-01-18T17:07:19+00:00,1,
376616,water,9.888771226788666,,2026-01-18T17:05:14+00:00,2026-01-18T17:07:19+00:00,1,
376617,toilet_light,,0.0009199999999999999,2026-01-18T23:52:48+00:00,2026-01-18T23:57:24+00:00,1,
376618,water,6.891664884151177,,2026-01-18T23:52:48+00:00,2026-01-18T23:57:24+00:00,1,
376619,water,92.31947588112804,,2026-01-19T06:58:29+00:00,2026-01-19T07:06:23+00:00,1,
376620,toilet_light,,0.0005833333333333334,2026-01-19T01:44:51+00:00,2026-01-19T01:47:46+00:00,1,
376621,water,9.574564679075056,,2026-01-19T01:44:51+00:00,2026-01-19T01:47:46+00:00,1,
376622,toilet_light,,0.0011200000000000001,2026-01-19T06:55:14+00:00,2026-01-19T07:00:50+00:00,1,
376623,water,10.861540980002696,,2026-01-19T06:55:14+00:00,2026-01-19T07:00:50+00:00,1,
376624,toilet_light,,0.0002633333333333333,2026-01-19T10:37:15+00:00,2026-01-19T10:38:34+00:00,1,
376625,water,9.975906672722491,,2026-01-19T10:37:15+00:00,2026-01-19T10:38:34+00:00,1,
376626,toilet_light,,0.0004766666666666667,2026-01-19T13:24:14+00:00,2026-01-19T13:26:37+00:00,1,
376627,water,7.074913066168795,,2026-01-19T13:24:14+00:00,2026-01-19T13:26:37+00:00,1,
376628,toilet_light,,0.00047999999999999996,2026-01-19T15:25:44+00:00,2026-01-19T15:28:08+00:00,1,
376629,water,8.023884544504323,,2026-01-19T15:25:44+00:00,2026-01-19T15:28:08+00:00,1,
376630,toilet_light,,0.00082,2026-01-19T17:26:10+00:00,2026-01-19T17:30:16+00:00,1,
376631,water,8.323146154849361,,2026-01-19T17:26:10+00:00,2026-01-19T17:30:16+00:00,1,
376632,toilet_light,,0.0011099999999999999,2026-01-19T20:07:47+00:00,2026-01-19T20:13:20+00:00,1,
376633,water,8.102953406651496,,2026-01-19T20:07:47+00:00,2026-01-19T20:13:20+00:00,1,
376634,toilet_light,,0.001,2026-01-19T20:35:36+00:00,2026-01-19T20:40:36+00:00,1,
376635,water,9.34371536648823,,2026-01-19T20:35:36+00:00,2026-01-19T20:40:36+00:00,1,
376636,toilet_light,,0.0011733333333333333,2026-01-19T22:05:10+00:00,2026-01-19T22:11:02+00:00,1,
376637,water,10.468734909448557,,2026-01-19T22:05:10+00:00,2026-01-19T22:11:02+00:00,1,
376638,toilet_light,,0.0006799999999999999,2026-01-19T23:33:27+00:00,2026-01-19T23:36:51+00:00,1,
376639,water,9.548468253266092,,2026-01-19T23:33:27+00:00,2026-01-19T23:36:51+00:00,1,
376640,water,86.13829711772809,,2026-01-20T06:44:15+00:00,2026-01-20T06:56:13+00:00,1,
376641,toilet_light,,0.00102,2026-01-20T06:28:29+00:00,2026-01-20T06:33:35+00:00,1,
376642,water,10.16784473790715,,2026-01-20T06:28:29+00:00,2026-01-20T06:33:35+00:00,1,
376643,toilet_light,,0.0003733333333333333,2026-01-20T11:50:10+00:00,2026-01-20T11:52:02+00:00,1,
376644,water,9.249960231986714,,2026-01-20T11:50:10+00:00,2026-01-20T11:52:02+00:00,1,
376645,toilet_light,,0.00047333333333333326,2026-01-20T12:45:48+00:00,2026-01-20T12:48:10+00:00,1,
376646,water,8.108283262198034,,2026-01-20T12:45:48+00:00,2026-01-20T12:48:10+00:00,1,
376647,toilet_light,,0.00044999999999999993,2026-01-20T14:35:40+00:00,2026-01-20T14:37:55+00:00,1,
376648,water,8.702860231270481,,2026-01-20T14:35:40+00:00,2026-01-20T14:37:55+00:00,1,
376649,toilet_light,,0.00024333333333333333,2026-01-20T21:10:55+00:00,2026-01-20T21:12:08+00:00,1,
376650,water,7.444910235864697,,2026-01-20T21:10:55+00:00,2026-01-20T21:12:08+00:00,1,
376651,toilet_light,,0.0008366666666666667,2026-01-20T22:06:22+00:00,2026-01-20T22:10:33+00:00,1,
376652,water,8.164108817660548,,2026-01-20T22:06:22+00:00,2026-01-20T22:10:33+00:00,1,
376653,water,89.39723938992283,,2026-01-21T06:07:41+00:00,2026-01-21T06:15:24+00:00,1,
376654,toilet_light,,0.0004333333333333333,2026-01-21T01:19:45+00:00,2026-01-21T01:21:55+00:00,1,
376655,water,6.413091686268762,,2026-01-21T01:19:45+00:00,2026-01-21T01:21:55+00:00,1,
376656,toilet_light,,0.0009633333333333334,2026-01-21T07:15:47+00:00,2026-01-21T07:20:36+00:00,1,
376657,water,9.822556506396573,,2026-01-21T07:15:47+00:00,2026-01-21T07:20:36+00:00,1,
376658,toilet_light,,0.00022999999999999998,2026-01-21T10:16:11+00:00,2026-01-21T10:17:20+00:00,1,
376659,water,7.834020010247652,,2026-01-21T10:16:11+00:00,2026-01-21T10:17:20+00:00,1,
376660,toilet_light,,0.00028000000000000003,2026-01-21T13:00:43+00:00,2026-01-21T13:02:07+00:00,1,
376661,water,7.217367194165702,,2026-01-21T13:00:43+00:00,2026-01-21T13:02:07+00:00,1,
376662,toilet_light,,0.00098,2026-01-21T13:06:32+00:00,2026-01-21T13:11:26+00:00,1,
376663,water,6.873092600689724,,2026-01-21T13:06:32+00:00,2026-01-21T13:11:26+00:00,1,
376664,toilet_light,,0.0010499999999999997,2026-01-21T14:09:46+00:00,2026-01-21T14:15:01+00:00,1,
376665,water,7.3280706650506495,,2026-01-21T14:09:46+00:00,2026-01-21T14:15:01+00:00,1,
376666,toilet_light,,0.0010766666666666667,2026-01-21T14:37:20+00:00,2026-01-21T14:42:43+00:00,1,
376667,water,9.115306972692519,,2026-01-21T14:37:20+00:00,2026-01-21T14:42:43+00:00,1,
376668,toilet_light,,0.0006966666666666666,2026-01-21T14:44:28+00:00,2026-01-21T14:47:57+00:00,1,
376669,water,8.106180339011736,,2026-01-21T14:44:28+00:00,2026-01-21T14:47:57+00:00,1,
376670,toilet_light,,0.0005166666666666666,2026-01-21T21:47:30+00:00,2026-01-21T21:50:05+00:00,1,
376671,water,7.853014187175652,,2026-01-21T21:47:30+00:00,2026-01-21T21:50:05+00:00,1,
376672,toilet_light,,0.0008133333333333334,2026-01-21T23:11:39+00:00,2026-01-21T23:15:43+00:00,1,
376673,water,6.058757116914091,,2026-01-21T23:11:39+00:00,2026-01-21T23:15:43+00:00,1,
376674,toilet_light,,0.0008600000000000001,2026-01-22T06:23:46+00:00,2026-01-22T06:28:04+00:00,1,
376675,water,9.890052817644674,,2026-01-22T06:23:46+00:00,2026-01-22T06:28:04+00:00,1,
376676,toilet_light,,0.00022666666666666668,2026-01-22T10:16:45+00:00,2026-01-22T10:17:53+00:00,1,
376677,water,6.267880188476791,,2026-01-22T10:16:45+00:00,2026-01-22T10:17:53+00:00,1,
376678,toilet_light,,0.0011899999999999999,2026-01-22T12:56:36+00:00,2026-01-22T13:02:33+00:00,1,
376679,water,8.873735166665915,,2026-01-22T12:56:36+00:00,2026-01-22T13:02:33+00:00,1,
376680,toilet_light,,0.00027333333333333333,2026-01-22T17:43:06+00:00,2026-01-22T17:44:28+00:00,1,
376681,water,6.975572827656139,,2026-01-22T17:43:06+00:00,2026-01-22T17:44:28+00:00,1,
376682,toilet_light,,0.0004966666666666667,2026-01-22T17:58:51+00:00,2026-01-22T18:01:20+00:00,1,
376683,water,10.300561213122268,,2026-01-22T17:58:51+00:00,2026-01-22T18:01:20+00:00,1,
376684,toilet_light,,0.00098,2026-01-22T18:34:27+00:00,2026-01-22T18:39:21+00:00,1,
376685,water,5.029214631657971,,2026-01-22T18:34:27+00:00,2026-01-22T18:39:21+00:00,1,
376686,toilet_light,,0.00054,2026-01-22T19:13:38+00:00,2026-01-22T19:16:20+00:00,1,
376687,water,9.581060642224783,,2026-01-22T19:13:38+00:00,2026-01-22T19:16:20+00:00,1,
376688,toilet_light,,0.0007266666666666667,2026-01-22T19:39:32+00:00,2026-01-22T19:43:10+00:00,1,
376689,water,9.547549242472027,,2026-01-22T19:39:32+00:00,2026-01-22T19:43:10+00:00,1,
376690,toilet_light,,0.0011266666666666664,2026-01-22T23:45:00+00:00,2026-01-22T23:50:38+00:00,1,
376691,water,6.76587492153387,,2026-01-22T23:45:00+00:00,2026-01-22T23:50:38+00:00,1,
376692,toilet_light,,0.00028000000000000003,2026-01-23T03:14:57+00:00,2026-01-23T03:16:21+00:00,1,
376693,water,9.285948707973994,,2026-01-23T03:14:57+00:00,2026-01-23T03:16:21+00:00,1,
376694,toilet_light,,0.0009433333333333334,2026-01-23T09:20:59+00:00,2026-01-23T09:25:42+00:00,1,
376695,water,10.754363389964384,,2026-01-23T09:20:59+00:00,2026-01-23T09:25:42+00:00,1,
376696,toilet_light,,0.0010833333333333333,2026-01-23T13:42:01+00:00,2026-01-23T13:47:26+00:00,1,
376697,water,5.856654546922892,,2026-01-23T13:42:01+00:00,2026-01-23T13:47:26+00:00,1,
376698,toilet_light,,0.0009233333333333333,2026-01-23T15:05:09+00:00,2026-01-23T15:09:46+00:00,1,
376699,water,6.3212589371189525,,2026-01-23T15:05:09+00:00,2026-01-23T15:09:46+00:00,1,
376700,toilet_light,,0.0005066666666666667,2026-01-23T15:20:37+00:00,2026-01-23T15:23:09+00:00,1,
376701,water,7.894642842902589,,2026-01-23T15:20:37+00:00,2026-01-23T15:23:09+00:00,1,
376702,toilet_light,,0.0003333333333333333,2026-01-23T16:30:59+00:00,2026-01-23T16:32:39+00:00,1,
376703,water,6.737827389926723,,2026-01-23T16:30:59+00:00,2026-01-23T16:32:39+00:00,1,
376704,toilet_light,,0.0009599999999999999,2026-01-23T16:31:42+00:00,2026-01-23T16:36:30+00:00,1,
376705,water,8.463621535437222,,2026-01-23T16:31:42+00:00,2026-01-23T16:36:30+00:00,1,
376706,toilet_light,,0.0009400000000000001,2026-01-23T18:23:07+00:00,2026-01-23T18:27:49+00:00,1,
376707,water,8.318850454198842,,2026-01-23T18:23:07+00:00,2026-01-23T18:27:49+00:00,1,
376708,toilet_light,,0.00029666666666666665,2026-01-23T21:11:59+00:00,2026-01-23T21:13:28+00:00,1,
376709,water,6.396489677225702,,2026-01-23T21:11:59+00:00,2026-01-23T21:13:28+00:00,1,
376710,toilet_light,,0.00082,2026-01-23T21:12:32+00:00,2026-01-23T21:16:38+00:00,1,
376711,water,8.890154654829864,,2026-01-23T21:12:32+00:00,2026-01-23T21:16:38+00:00,1,
376712,toilet_light,,0.00047000000000000004,2026-01-23T22:04:11+00:00,2026-01-23T22:06:32+00:00,1,
376713,water,9.449451545976924,,2026-01-23T22:04:11+00:00,2026-01-23T22:06:32+00:00,1,
376714,toilet_light,,0.0004133333333333333,2026-01-24T00:19:00+00:00,2026-01-24T00:21:04+00:00,1,
376715,water,6.257760022085373,,2026-01-24T00:19:00+00:00,2026-01-24T00:21:04+00:00,1,
376716,toilet_light,,0.0011666666666666668,2026-01-24T09:17:46+00:00,2026-01-24T09:23:36+00:00,1,
376717,water,4.876209661058646,,2026-01-24T09:17:46+00:00,2026-01-24T09:23:36+00:00,1,
376718,toilet_light,,0.0009666666666666668,2026-01-24T09:29:05+00:00,2026-01-24T09:33:55+00:00,1,
376719,water,10.04855376819863,,2026-01-24T09:29:05+00:00,2026-01-24T09:33:55+00:00,1,
376720,toilet_light,,0.0011033333333333333,2026-01-24T13:15:11+00:00,2026-01-24T13:20:42+00:00,1,
376721,water,6.983590434819343,,2026-01-24T13:15:11+00:00,2026-01-24T13:20:42+00:00,1,
376722,toilet_light,,0.0006733333333333333,2026-01-24T17:13:26+00:00,2026-01-24T17:16:48+00:00,1,
376723,water,5.8543695194465375,,2026-01-24T17:13:26+00:00,2026-01-24T17:16:48+00:00,1,
376724,toilet_light,,0.0008600000000000001,2026-01-24T22:32:32+00:00,2026-01-24T22:36:50+00:00,1,
376725,water,9.185667216890756,,2026-01-24T22:32:32+00:00,2026-01-24T22:36:50+00:00,1,
376726,toilet_light,,0.0006433333333333333,2026-01-24T22:42:45+00:00,2026-01-24T22:45:58+00:00,1,
376727,water,8.399529204678172,,2026-01-24T22:42:45+00:00,2026-01-24T22:45:58+00:00,1,
376728,toilet_light,,0.0004066666666666667,2026-01-25T01:49:19+00:00,2026-01-25T01:51:21+00:00,1,
376729,water,5.078594493273971,,2026-01-25T01:49:19+00:00,2026-01-25T01:51:21+00:00,1,
376730,toilet_light,,0.00034666666666666667,2026-01-25T10:03:05+00:00,2026-01-25T10:04:49+00:00,1,
376731,water,10.964981429968429,,2026-01-25T10:03:05+00:00,2026-01-25T10:04:49+00:00,1,
376732,toilet_light,,0.0006933333333333333,2026-01-25T12:35:27+00:00,2026-01-25T12:38:55+00:00,1,
376733,water,11.055335948802885,,2026-01-25T12:35:27+00:00,2026-01-25T12:38:55+00:00,1,
376734,toilet_light,,0.0004966666666666667,2026-01-25T15:09:44+00:00,2026-01-25T15:12:13+00:00,1,
376735,water,9.642122431195626,,2026-01-25T15:09:44+00:00,2026-01-25T15:12:13+00:00,1,
376736,toilet_light,,0.0004066666666666667,2026-01-25T16:56:05+00:00,2026-01-25T16:58:07+00:00,1,
376737,water,11.364240052401048,,2026-01-25T16:56:05+00:00,2026-01-25T16:58:07+00:00,1,
376738,toilet_light,,0.0006033333333333333,2026-01-25T17:00:22+00:00,2026-01-25T17:03:23+00:00,1,
376739,water,8.322832176421063,,2026-01-25T17:00:22+00:00,2026-01-25T17:03:23+00:00,1,
376740,toilet_light,,0.00034666666666666667,2026-01-25T19:10:52+00:00,2026-01-25T19:12:36+00:00,1,
376741,water,5.703772474418283,,2026-01-25T19:10:52+00:00,2026-01-25T19:12:36+00:00,1,
376742,toilet_light,,0.0010166666666666666,2026-01-25T22:15:15+00:00,2026-01-25T22:20:20+00:00,1,
376743,water,9.005222560163185,,2026-01-25T22:15:15+00:00,2026-01-25T22:20:20+00:00,1,
376744,toilet_light,,0.0011799999999999998,2026-01-25T23:01:16+00:00,2026-01-25T23:07:10+00:00,1,
376745,water,7.294178839643363,,2026-01-25T23:01:16+00:00,2026-01-25T23:07:10+00:00,1,
376746,toilet_light,,0.00108,2026-01-26T04:14:24+00:00,2026-01-26T04:19:48+00:00,1,
376747,water,7.858967831078388,,2026-01-26T04:14:24+00:00,2026-01-26T04:19:48+00:00,1,
376748,toilet_light,,0.00042,2026-01-26T07:39:22+00:00,2026-01-26T07:41:28+00:00,1,
376749,water,8.92201456396647,,2026-01-26T07:39:22+00:00,2026-01-26T07:41:28+00:00,1,
376750,toilet_light,,0.0002933333333333333,2026-01-26T11:21:00+00:00,2026-01-26T11:22:28+00:00,1,
376751,water,9.855829791232551,,2026-01-26T11:21:00+00:00,2026-01-26T11:22:28+00:00,1,
